time_s,voltage_v
0.1482,0.02668646
0.1484,0.02764381
0.1486,0.02735632
0.1488,0.02596206
0.149,0.02563265
0.1492,0.02559036
0.1494,0.0258869
0.1496,0.02579439
0.1498,0.02499335
0.15,0.02435259
0.1502,0.02279102
0.1504,0.02133556
0.1506,0.01935505
0.1508,0.01829453
0.151,0.01835518
0.1512,0.01908637
0.1514,0.01756666
0.1516,0.0157101
0.1518,0.01566717
0.152,0.0142501
0.1522,0.01280526
0.1524,0.0118564
0.1526,0.009420285
0.1528,0.007197684
0.153,0.006140245
0.1532,0.004797331
0.1534,0.003567881
0.1536,0.002656087
0.1538,0.0002003578
0.154,-0.004544126
0.1542,-0.007794053
0.1544,-0.01145106
0.1546,-0.01338286
0.1548,-0.0136431
0.155,-0.01581129
0.1552,-0.01785795
0.1554,-0.01841301
0.1556,-0.02026921
0.1558,-0.02248719
0.156,-0.02417527
0.1562,-0.02563443
0.1564,-0.02402131
0.1566,-0.02367909
0.1568,-0.02363959
0.157,-0.02401072
0.1572,-0.02455326
0.1574,-0.0231593
0.1576,-0.0231457
0.1578,-0.02495942
0.158,-0.02569019
0.1582,-0.02607813
0.1584,-0.02554856
0.1586,-0.02524914
0.1588,-0.02537889
0.159,-0.02478478
0.1592,-0.02489251
0.1594,-0.02464656
0.1596,-0.02459038
0.1598,-0.02430967
0.16,-0.02399896
0.1602,-0.02193095
0.1604,-0.02208468
0.1606,-0.02109979
0.1608,-0.01972152
0.161,-0.01800863
0.1612,-0.01679785
0.1614,-0.01611385
0.1616,-0.01504368
0.1618,-0.01531413
0.162,-0.01340849
0.1622,-0.01255328
0.1624,-0.01084918
0.1626,-0.007710779
0.1628,-0.007391656
0.163,-0.006082114
0.1632,-0.004570262
0.1634,-0.003711156
0.1636,-0.002057074
0.1638,0.001103552
0.164,0.002137177
0.1642,0.004507636
0.1644,0.005765938
0.1646,0.006549084
0.1648,0.006473715
0.165,0.008618027
0.1652,0.01063983
0.1654,0.01207195
0.1656,0.01320428
0.1658,0.01560943
0.166,0.01731277
0.1662,0.01837306
0.1664,0.01923181
0.1666,0.02125884
0.1668,0.02489521
0.167,0.02307585
0.1672,0.02209523
0.1674,0.02377437
0.1676,0.02392695
0.1678,0.02462419
0.168,0.02463019
0.1682,0.02473852
0.1684,0.02498929
0.1686,0.02668127
0.1688,0.02787643
0.169,0.02795937
0.1692,0.0278119
0.1694,0.02752239
0.1696,0.02868205
0.1698,0.028684
0.17,0.02954892
0.1702,0.02975332
0.1704,0.02876259
0.1706,0.02853619
0.1708,0.02811868
0.171,0.02676925
0.1712,0.02522739
0.1714,0.02354861
0.1716,0.02076728
0.1718,0.01883662
0.172,0.01756766
0.1722,0.01463941
0.1724,0.01280343
0.1726,0.01009688
0.1728,0.005443763
0.173,0.002137908
0.1732,-0.0005720412
0.1734,-0.004933727
0.1736,-0.00797011
0.1738,-0.009362008
0.174,-0.01082256
0.1742,-0.01254814
0.1744,-0.01319924
0.1746,-0.01414503
0.1748,-0.01100641
0.175,-0.009994796
0.1752,-0.01074378
0.1754,-0.01331129
0.1756,-0.01398356
0.1758,-0.01322609
0.176,-0.01453655
0.1762,-0.01581238
0.1764,-0.01877484
0.1766,-0.02120999
0.1768,-0.02424325
0.177,-0.02536824
0.1772,-0.02585189
0.1774,-0.02595482
0.1776,-0.02667413
0.1778,-0.02787883
0.178,-0.02845852
0.1782,-0.02848177
0.1784,-0.02899983
0.1786,-0.02921918
0.1788,-0.02944073
0.179,-0.02864446
0.1792,-0.02849079
0.1794,-0.02778061
0.1796,-0.02687715
0.1798,-0.02649846
0.18,-0.02451706
0.1802,-0.02358917
0.1804,-0.02262595
0.1806,-0.02097925
0.1808,-0.01986224
0.181,-0.017035
0.1812,-0.01490582
0.1814,-0.01266766
0.1816,-0.01164328
0.1818,-0.008479054
0.182,-0.004168006
0.1822,0.0005604838
0.1824,0.004128513
0.1826,0.005970225
0.1828,0.006602838
0.183,0.007570064
0.1832,0.007392113
0.1834,0.006950493
0.1836,0.005451936
0.1838,0.004100279
0.184,0.005260751
0.1842,0.006181557
0.1844,0.008186523
0.1846,0.01004265
0.1848,0.009883051
0.185,0.01037199
0.1852,0.01206471
0.1854,0.01394743
0.1856,0.01377759
0.1858,0.01351211
0.186,0.01424452
0.1862,0.0155953
0.1864,0.01534303
0.1866,0.01624404
0.1868,0.01751479
0.187,0.01845663
0.1872,0.018892
0.1874,0.01931889
0.1876,0.01959974
0.1878,0.02108617
0.188,0.02171398
0.1882,0.0220627
0.1884,0.02350562
0.1886,0.02457781
0.1888,0.02423263
0.189,0.02409048
0.1892,0.02373318
